course_id,course,chapter_id,chapter,exercise_id,exercise,question_id
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3658
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3659
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3660
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3661
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3662
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3663
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3664
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3665
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3666
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3667
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3668
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3669
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3670
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3671
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3672
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3673
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3674
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3675
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3676
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3677
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3678
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3679
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3680
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3681
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3682
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3683
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3684
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3685
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3686
1,Class 9: Maths,30,Number systems,225,Classify numbers: rational & irrational,3687
1,Class 9: Maths,30,Number systems,226,Classify numbers,3688
1,Class 9: Maths,30,Number systems,226,Classify numbers,3689
1,Class 9: Maths,30,Number systems,226,Classify numbers,3690
1,Class 9: Maths,30,Number systems,226,Classify numbers,3691
1,Class 9: Maths,30,Number systems,226,Classify numbers,3692
1,Class 9: Maths,30,Number systems,226,Classify numbers,3693
1,Class 9: Maths,30,Number systems,226,Classify numbers,3694
1,Class 9: Maths,30,Number systems,226,Classify numbers,3695
1,Class 9: Maths,30,Number systems,226,Classify numbers,3696
1,Class 9: Maths,30,Number systems,226,Classify numbers,3697
1,Class 9: Maths,30,Number systems,226,Classify numbers,3698
1,Class 9: Maths,30,Number systems,226,Classify numbers,3699
1,Class 9: Maths,30,Number systems,226,Classify numbers,3700
1,Class 9: Maths,30,Number systems,226,Classify numbers,3701
1,Class 9: Maths,30,Number systems,226,Classify numbers,3702
1,Class 9: Maths,30,Number systems,226,Classify numbers,3703
1,Class 9: Maths,30,Number systems,226,Classify numbers,3704
1,Class 9: Maths,30,Number systems,226,Classify numbers,3705
1,Class 9: Maths,30,Number systems,226,Classify numbers,3706
1,Class 9: Maths,30,Number systems,226,Classify numbers,3707
1,Class 9: Maths,30,Number systems,226,Classify numbers,3708
1,Class 9: Maths,30,Number systems,226,Classify numbers,3709
1,Class 9: Maths,30,Number systems,226,Classify numbers,3710
1,Class 9: Maths,30,Number systems,226,Classify numbers,3711
1,Class 9: Maths,30,Number systems,226,Classify numbers,3712
1,Class 9: Maths,30,Number systems,226,Classify numbers,3713
1,Class 9: Maths,30,Number systems,226,Classify numbers,3714
1,Class 9: Maths,30,Number systems,226,Classify numbers,3715
1,Class 9: Maths,30,Number systems,226,Classify numbers,3716
1,Class 9: Maths,30,Number systems,226,Classify numbers,3717
1,Class 9: Maths,30,Number systems,226,Classify numbers,3718
1,Class 9: Maths,30,Number systems,226,Classify numbers,3719
1,Class 9: Maths,30,Number systems,226,Classify numbers,3720
1,Class 9: Maths,30,Number systems,226,Classify numbers,3721
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3722
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3723
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3724
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3725
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3726
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3727
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3728
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3729
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3730
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3731
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3732
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3733
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3734
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3735
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3736
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3737
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3738
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3739
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3740
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3741
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3742
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3743
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3744
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3745
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3746
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3747
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3748
1,Class 9: Maths,30,Number systems,227,Identifying decimal expansion of rational and irrational numbers,3749
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3750
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3751
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3752
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3753
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3754
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3755
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3756
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3757
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3758
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3759
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3760
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3761
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3762
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3763
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3764
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3765
1,Class 9: Maths,30,Number systems,228,Writing fractions as repeating decimals,3766
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3767
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3768
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3769
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3770
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3771
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3772
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3773
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3774
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3775
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3776
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3777
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3778
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3779
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3780
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3781
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3782
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3783
1,Class 9: Maths,30,Number systems,229,Converting repeating decimals to fractions,3784
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3785
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3786
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3787
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3788
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3789
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3790
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3791
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3792
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3793
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3794
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3795
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3796
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3797
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3798
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3799
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3800
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3801
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3802
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3803
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3804
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3805
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3806
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3807
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3808
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3809
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3810
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3811
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3812
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3813
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3814
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3815
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3816
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3817
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3818
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3819
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3820
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3821
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3822
1,Class 9: Maths,30,Number systems,230,Converting multi-digit repeating decimals to fractions,3823
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3824
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3825
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3826
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3827
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3828
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3829
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3830
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3831
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3832
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3833
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3834
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3835
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3836
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3837
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3838
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3839
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3840
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3841
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3842
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3843
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3844
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3845
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3846
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3847
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3848
1,Class 9: Maths,30,Number systems,231,Rational vs. irrational expressions,3849
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3850
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3851
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3852
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3853
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3854
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3855
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3856
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3857
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3858
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3859
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3860
1,Class 9: Maths,30,Number systems,232,Adding and subtracting irrational numbers,3861
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3862
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3863
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3864
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3865
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3866
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3867
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3868
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3869
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3870
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3871
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3872
1,Class 9: Maths,30,Number systems,233,Multiplying and dividing irrational numbers,3873
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3874
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3875
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3876
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3877
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3878
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3879
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3880
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3881
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3882
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3883
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3884
1,Class 9: Maths,30,Number systems,234,Multiplying irrational expressions,3885
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3886
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3887
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3888
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3889
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3890
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3891
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3892
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3893
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3894
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3895
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3896
1,Class 9: Maths,30,Number systems,235,Rationalising the denominator (basic),3897
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3898
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3899
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3900
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3901
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3902
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3903
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3904
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3905
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3906
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3907
1,Class 9: Maths,30,Number systems,236,Rationalising the denominator (advanced),3908
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3909
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3910
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3911
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3912
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3913
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3914
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3915
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3916
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3917
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3918
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3919
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3920
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3921
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3922
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3923
1,Class 9: Maths,30,Number systems,237,Unit-fraction exponents,3924
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3925
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3926
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3927
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3928
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3929
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3930
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3931
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3932
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3933
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3934
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3935
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3936
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3937
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3938
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3939
1,Class 9: Maths,30,Number systems,238,Fractional exponents,3940
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3941
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3942
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3943
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3944
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3945
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3946
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3947
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3948
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3949
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3950
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3951
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3952
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3953
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3954
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3955
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3956
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3957
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3958
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3959
1,Class 9: Maths,30,Number systems,239,Evaluate radical expressions challenge,3960
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3961
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3962
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3963
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3964
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3965
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3966
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3967
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3968
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3969
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3970
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3971
1,Class 9: Maths,31,Polynomials,240,Polynomials intro,3972
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3973
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3974
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3975
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3976
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3977
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3978
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3979
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3980
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3981
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3982
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3983
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3984
1,Class 9: Maths,31,Polynomials,241,Finding terms and coefficients of a polynomial,3985
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3986
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3987
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3988
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3989
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3990
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3991
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3992
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3993
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3994
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3995
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3996
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3997
1,Class 9: Maths,31,Polynomials,242,Classify polynomials based on degree,3998
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,3999
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4000
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4001
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4002
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4003
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4004
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4005
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4006
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4007
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4008
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4009
1,Class 9: Maths,31,Polynomials,243,Classify polynomials based on terms,4010
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4011
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4012
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4013
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4014
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4015
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4016
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4017
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4018
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4019
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4020
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4021
1,Class 9: Maths,31,Polynomials,244,Finding value of a polynomial,4022
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4023
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4024
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4025
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4026
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4027
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4028
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4029
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4030
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4031
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4032
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4033
1,Class 9: Maths,31,Polynomials,245,Zeros of polynomial (intermediate),4034
1,Class 9: Maths,31,Polynomials,246,Remainder theorem,4035
1,Class 9: Maths,31,Polynomials,246,Remainder theorem,4036
